sim	id	N	NGE	MODEL	H2G	H2GE	fastGWAS	LINEAR_MODEL
25	59	200000	500	10pct	0.1	0	False	enet
25	60	200000	500	10pct	0.1	0	False	enet
25	61	200000	500	10pct	0.1	0	False	enet
25	62	200000	500	10pct	0.1	0	False	enet
25	63	200000	500	10pct	0.1	0	False	enet
25	64	200000	500	10pct	0.1	0	False	enet
25	65	200000	500	10pct	0.1	0	False	enet
25	66	200000	500	10pct	0.1	0	False	enet
25	67	200000	500	10pct	0.1	0	False	enet
25	68	200000	500	10pct	0.1	0	False	enet
25	69	200000	500	10pct	0.1	0	False	enet
25	70	200000	500	10pct	0.1	0	False	enet
25	71	200000	500	10pct	0.1	0	False	enet
25	72	200000	500	10pct	0.1	0	False	enet
25	73	200000	500	10pct	0.1	0	False	enet
25	74	200000	500	10pct	0.1	0	False	enet
25	75	200000	500	10pct	0.1	0	False	enet
25	76	200000	500	10pct	0.1	0	False	enet
25	77	200000	500	10pct	0.1	0	False	enet
25	78	200000	500	10pct	0.1	0	False	enet
25	79	200000	500	10pct	0.1	0	False	enet
25	80	200000	500	10pct	0.1	0	False	enet
25	81	200000	500	10pct	0.1	0	False	enet
25	82	200000	500	10pct	0.1	0	False	enet
25	83	200000	500	10pct	0.1	0	False	enet
25	84	200000	500	10pct	0.1	0	False	enet
25	85	200000	500	10pct	0.1	0	False	enet
25	86	200000	500	10pct	0.1	0	False	enet
25	87	200000	500	10pct	0.1	0	False	enet
25	88	200000	500	10pct	0.1	0	False	enet
25	89	200000	500	10pct	0.1	0	False	enet
25	90	200000	500	10pct	0.1	0	False	enet
25	91	200000	500	10pct	0.1	0	False	enet
25	92	200000	500	10pct	0.1	0	False	enet
25	93	200000	500	10pct	0.1	0	False	enet
25	94	200000	500	10pct	0.1	0	False	enet
25	95	200000	500	10pct	0.1	0	False	enet
25	96	200000	500	10pct	0.1	0	False	enet
25	97	200000	500	10pct	0.1	0	False	enet
25	98	200000	500	10pct	0.1	0	False	enet
25	99	200000	500	10pct	0.1	0	False	enet
25	100	200000	500	10pct	0.1	0	False	enet
26	1	200000	500	10pct	0.1	0	False	lasso
26	2	200000	500	10pct	0.1	0	False	lasso
26	3	200000	500	10pct	0.1	0	False	lasso
26	4	200000	500	10pct	0.1	0	False	lasso
26	5	200000	500	10pct	0.1	0	False	lasso
26	6	200000	500	10pct	0.1	0	False	lasso
26	7	200000	500	10pct	0.1	0	False	lasso
26	8	200000	500	10pct	0.1	0	False	lasso
26	9	200000	500	10pct	0.1	0	False	lasso
26	10	200000	500	10pct	0.1	0	False	lasso
26	11	200000	500	10pct	0.1	0	False	lasso
26	12	200000	500	10pct	0.1	0	False	lasso
26	13	200000	500	10pct	0.1	0	False	lasso
26	14	200000	500	10pct	0.1	0	False	lasso
26	15	200000	500	10pct	0.1	0	False	lasso
26	16	200000	500	10pct	0.1	0	False	lasso
26	17	200000	500	10pct	0.1	0	False	lasso
26	18	200000	500	10pct	0.1	0	False	lasso
26	19	200000	500	10pct	0.1	0	False	lasso
26	20	200000	500	10pct	0.1	0	False	lasso
26	21	200000	500	10pct	0.1	0	False	lasso
26	22	200000	500	10pct	0.1	0	False	lasso
26	23	200000	500	10pct	0.1	0	False	lasso
26	24	200000	500	10pct	0.1	0	False	lasso
26	25	200000	500	10pct	0.1	0	False	lasso
26	26	200000	500	10pct	0.1	0	False	lasso
26	27	200000	500	10pct	0.1	0	False	lasso
26	28	200000	500	10pct	0.1	0	False	lasso
26	29	200000	500	10pct	0.1	0	False	lasso
26	30	200000	500	10pct	0.1	0	False	lasso
26	31	200000	500	10pct	0.1	0	False	lasso
26	32	200000	500	10pct	0.1	0	False	lasso
26	33	200000	500	10pct	0.1	0	False	lasso
26	34	200000	500	10pct	0.1	0	False	lasso
26	35	200000	500	10pct	0.1	0	False	lasso
26	36	200000	500	10pct	0.1	0	False	lasso
26	37	200000	500	10pct	0.1	0	False	lasso
26	38	200000	500	10pct	0.1	0	False	lasso
26	39	200000	500	10pct	0.1	0	False	lasso
26	40	200000	500	10pct	0.1	0	False	lasso
26	41	200000	500	10pct	0.1	0	False	lasso
26	42	200000	500	10pct	0.1	0	False	lasso
26	43	200000	500	10pct	0.1	0	False	lasso
26	44	200000	500	10pct	0.1	0	False	lasso
26	45	200000	500	10pct	0.1	0	False	lasso
26	46	200000	500	10pct	0.1	0	False	lasso
26	47	200000	500	10pct	0.1	0	False	lasso
26	48	200000	500	10pct	0.1	0	False	lasso
26	49	200000	500	10pct	0.1	0	False	lasso
26	50	200000	500	10pct	0.1	0	False	lasso
26	51	200000	500	10pct	0.1	0	False	lasso
26	52	200000	500	10pct	0.1	0	False	lasso
26	53	200000	500	10pct	0.1	0	False	lasso
26	54	200000	500	10pct	0.1	0	False	lasso
26	55	200000	500	10pct	0.1	0	False	lasso
26	56	200000	500	10pct	0.1	0	False	lasso
26	57	200000	500	10pct	0.1	0	False	lasso
26	58	200000	500	10pct	0.1	0	False	lasso
26	59	200000	500	10pct	0.1	0	False	lasso
26	60	200000	500	10pct	0.1	0	False	lasso
26	61	200000	500	10pct	0.1	0	False	lasso
26	62	200000	500	10pct	0.1	0	False	lasso
26	63	200000	500	10pct	0.1	0	False	lasso
26	64	200000	500	10pct	0.1	0	False	lasso
26	65	200000	500	10pct	0.1	0	False	lasso
26	66	200000	500	10pct	0.1	0	False	lasso
26	67	200000	500	10pct	0.1	0	False	lasso
26	68	200000	500	10pct	0.1	0	False	lasso
26	69	200000	500	10pct	0.1	0	False	lasso
26	70	200000	500	10pct	0.1	0	False	lasso
26	71	200000	500	10pct	0.1	0	False	lasso
26	72	200000	500	10pct	0.1	0	False	lasso
26	73	200000	500	10pct	0.1	0	False	lasso
26	74	200000	500	10pct	0.1	0	False	lasso
26	75	200000	500	10pct	0.1	0	False	lasso
26	76	200000	500	10pct	0.1	0	False	lasso
26	77	200000	500	10pct	0.1	0	False	lasso
26	78	200000	500	10pct	0.1	0	False	lasso
26	79	200000	500	10pct	0.1	0	False	lasso
26	80	200000	500	10pct	0.1	0	False	lasso
26	81	200000	500	10pct	0.1	0	False	lasso
26	82	200000	500	10pct	0.1	0	False	lasso
26	83	200000	500	10pct	0.1	0	False	lasso
26	84	200000	500	10pct	0.1	0	False	lasso
26	85	200000	500	10pct	0.1	0	False	lasso
26	86	200000	500	10pct	0.1	0	False	lasso
26	87	200000	500	10pct	0.1	0	False	lasso
26	88	200000	500	10pct	0.1	0	False	lasso
26	89	200000	500	10pct	0.1	0	False	lasso
26	90	200000	500	10pct	0.1	0	False	lasso
26	91	200000	500	10pct	0.1	0	False	lasso
26	92	200000	500	10pct	0.1	0	False	lasso
26	93	200000	500	10pct	0.1	0	False	lasso
26	94	200000	500	10pct	0.1	0	False	lasso
26	95	200000	500	10pct	0.1	0	False	lasso
26	96	200000	500	10pct	0.1	0	False	lasso
26	97	200000	500	10pct	0.1	0	False	lasso
26	98	200000	500	10pct	0.1	0	False	lasso
26	99	200000	500	10pct	0.1	0	False	lasso
26	100	200000	500	10pct	0.1	0	False	lasso
27	1	200000	500	10pct	0.1	0	False	ridge
27	2	200000	500	10pct	0.1	0	False	ridge
27	3	200000	500	10pct	0.1	0	False	ridge
27	4	200000	500	10pct	0.1	0	False	ridge
27	5	200000	500	10pct	0.1	0	False	ridge
27	6	200000	500	10pct	0.1	0	False	ridge
27	7	200000	500	10pct	0.1	0	False	ridge
27	8	200000	500	10pct	0.1	0	False	ridge
27	9	200000	500	10pct	0.1	0	False	ridge
27	10	200000	500	10pct	0.1	0	False	ridge
27	11	200000	500	10pct	0.1	0	False	ridge
27	12	200000	500	10pct	0.1	0	False	ridge
27	13	200000	500	10pct	0.1	0	False	ridge
27	14	200000	500	10pct	0.1	0	False	ridge
27	15	200000	500	10pct	0.1	0	False	ridge
27	16	200000	500	10pct	0.1	0	False	ridge
27	17	200000	500	10pct	0.1	0	False	ridge
27	18	200000	500	10pct	0.1	0	False	ridge
27	19	200000	500	10pct	0.1	0	False	ridge
27	20	200000	500	10pct	0.1	0	False	ridge
27	21	200000	500	10pct	0.1	0	False	ridge
27	22	200000	500	10pct	0.1	0	False	ridge
27	23	200000	500	10pct	0.1	0	False	ridge
27	24	200000	500	10pct	0.1	0	False	ridge
27	25	200000	500	10pct	0.1	0	False	ridge
27	26	200000	500	10pct	0.1	0	False	ridge
27	27	200000	500	10pct	0.1	0	False	ridge
27	28	200000	500	10pct	0.1	0	False	ridge
27	29	200000	500	10pct	0.1	0	False	ridge
27	30	200000	500	10pct	0.1	0	False	ridge
27	31	200000	500	10pct	0.1	0	False	ridge
27	32	200000	500	10pct	0.1	0	False	ridge
27	33	200000	500	10pct	0.1	0	False	ridge
27	34	200000	500	10pct	0.1	0	False	ridge
27	35	200000	500	10pct	0.1	0	False	ridge
27	36	200000	500	10pct	0.1	0	False	ridge
27	37	200000	500	10pct	0.1	0	False	ridge
27	38	200000	500	10pct	0.1	0	False	ridge
27	39	200000	500	10pct	0.1	0	False	ridge
27	40	200000	500	10pct	0.1	0	False	ridge
27	41	200000	500	10pct	0.1	0	False	ridge
27	42	200000	500	10pct	0.1	0	False	ridge
27	43	200000	500	10pct	0.1	0	False	ridge
27	44	200000	500	10pct	0.1	0	False	ridge
27	45	200000	500	10pct	0.1	0	False	ridge
27	46	200000	500	10pct	0.1	0	False	ridge
27	47	200000	500	10pct	0.1	0	False	ridge
27	48	200000	500	10pct	0.1	0	False	ridge
27	49	200000	500	10pct	0.1	0	False	ridge
27	50	200000	500	10pct	0.1	0	False	ridge
27	51	200000	500	10pct	0.1	0	False	ridge
27	52	200000	500	10pct	0.1	0	False	ridge
27	53	200000	500	10pct	0.1	0	False	ridge
27	54	200000	500	10pct	0.1	0	False	ridge
27	55	200000	500	10pct	0.1	0	False	ridge
27	56	200000	500	10pct	0.1	0	False	ridge
27	57	200000	500	10pct	0.1	0	False	ridge
27	58	200000	500	10pct	0.1	0	False	ridge
27	59	200000	500	10pct	0.1	0	False	ridge
27	60	200000	500	10pct	0.1	0	False	ridge
27	61	200000	500	10pct	0.1	0	False	ridge
27	62	200000	500	10pct	0.1	0	False	ridge
27	63	200000	500	10pct	0.1	0	False	ridge
27	64	200000	500	10pct	0.1	0	False	ridge
27	65	200000	500	10pct	0.1	0	False	ridge
27	66	200000	500	10pct	0.1	0	False	ridge
27	67	200000	500	10pct	0.1	0	False	ridge
27	68	200000	500	10pct	0.1	0	False	ridge
27	69	200000	500	10pct	0.1	0	False	ridge
27	70	200000	500	10pct	0.1	0	False	ridge
27	71	200000	500	10pct	0.1	0	False	ridge
27	72	200000	500	10pct	0.1	0	False	ridge
27	73	200000	500	10pct	0.1	0	False	ridge
27	74	200000	500	10pct	0.1	0	False	ridge
27	75	200000	500	10pct	0.1	0	False	ridge
27	76	200000	500	10pct	0.1	0	False	ridge
27	77	200000	500	10pct	0.1	0	False	ridge
27	78	200000	500	10pct	0.1	0	False	ridge
27	79	200000	500	10pct	0.1	0	False	ridge
27	80	200000	500	10pct	0.1	0	False	ridge
27	81	200000	500	10pct	0.1	0	False	ridge
27	82	200000	500	10pct	0.1	0	False	ridge
27	83	200000	500	10pct	0.1	0	False	ridge
27	84	200000	500	10pct	0.1	0	False	ridge
27	85	200000	500	10pct	0.1	0	False	ridge
27	86	200000	500	10pct	0.1	0	False	ridge
27	87	200000	500	10pct	0.1	0	False	ridge
27	88	200000	500	10pct	0.1	0	False	ridge
27	89	200000	500	10pct	0.1	0	False	ridge
27	90	200000	500	10pct	0.1	0	False	ridge
27	91	200000	500	10pct	0.1	0	False	ridge
27	92	200000	500	10pct	0.1	0	False	ridge
27	93	200000	500	10pct	0.1	0	False	ridge
27	94	200000	500	10pct	0.1	0	False	ridge
27	95	200000	500	10pct	0.1	0	False	ridge
27	96	200000	500	10pct	0.1	0	False	ridge
27	97	200000	500	10pct	0.1	0	False	ridge
27	98	200000	500	10pct	0.1	0	False	ridge
27	99	200000	500	10pct	0.1	0	False	ridge
27	100	200000	500	10pct	0.1	0	False	ridge
28	1	200000	500	10pct	0.1	0	False	trueqtl
28	2	200000	500	10pct	0.1	0	False	trueqtl
28	3	200000	500	10pct	0.1	0	False	trueqtl
28	4	200000	500	10pct	0.1	0	False	trueqtl
28	5	200000	500	10pct	0.1	0	False	trueqtl
28	6	200000	500	10pct	0.1	0	False	trueqtl
28	7	200000	500	10pct	0.1	0	False	trueqtl
28	8	200000	500	10pct	0.1	0	False	trueqtl
28	9	200000	500	10pct	0.1	0	False	trueqtl
28	10	200000	500	10pct	0.1	0	False	trueqtl
28	11	200000	500	10pct	0.1	0	False	trueqtl
28	12	200000	500	10pct	0.1	0	False	trueqtl
28	13	200000	500	10pct	0.1	0	False	trueqtl
28	14	200000	500	10pct	0.1	0	False	trueqtl
28	15	200000	500	10pct	0.1	0	False	trueqtl
28	16	200000	500	10pct	0.1	0	False	trueqtl
28	17	200000	500	10pct	0.1	0	False	trueqtl
28	18	200000	500	10pct	0.1	0	False	trueqtl
28	19	200000	500	10pct	0.1	0	False	trueqtl
28	20	200000	500	10pct	0.1	0	False	trueqtl
28	21	200000	500	10pct	0.1	0	False	trueqtl
28	22	200000	500	10pct	0.1	0	False	trueqtl
28	23	200000	500	10pct	0.1	0	False	trueqtl
28	24	200000	500	10pct	0.1	0	False	trueqtl
28	25	200000	500	10pct	0.1	0	False	trueqtl
28	26	200000	500	10pct	0.1	0	False	trueqtl
28	27	200000	500	10pct	0.1	0	False	trueqtl
28	28	200000	500	10pct	0.1	0	False	trueqtl
28	29	200000	500	10pct	0.1	0	False	trueqtl
28	30	200000	500	10pct	0.1	0	False	trueqtl
28	31	200000	500	10pct	0.1	0	False	trueqtl
28	32	200000	500	10pct	0.1	0	False	trueqtl
28	33	200000	500	10pct	0.1	0	False	trueqtl
28	34	200000	500	10pct	0.1	0	False	trueqtl
28	35	200000	500	10pct	0.1	0	False	trueqtl
28	36	200000	500	10pct	0.1	0	False	trueqtl
28	37	200000	500	10pct	0.1	0	False	trueqtl
28	38	200000	500	10pct	0.1	0	False	trueqtl
28	39	200000	500	10pct	0.1	0	False	trueqtl
28	40	200000	500	10pct	0.1	0	False	trueqtl
28	41	200000	500	10pct	0.1	0	False	trueqtl
28	42	200000	500	10pct	0.1	0	False	trueqtl
28	43	200000	500	10pct	0.1	0	False	trueqtl
28	44	200000	500	10pct	0.1	0	False	trueqtl
28	45	200000	500	10pct	0.1	0	False	trueqtl
28	46	200000	500	10pct	0.1	0	False	trueqtl
28	47	200000	500	10pct	0.1	0	False	trueqtl
28	48	200000	500	10pct	0.1	0	False	trueqtl
28	49	200000	500	10pct	0.1	0	False	trueqtl
28	50	200000	500	10pct	0.1	0	False	trueqtl
28	51	200000	500	10pct	0.1	0	False	trueqtl
28	52	200000	500	10pct	0.1	0	False	trueqtl
28	53	200000	500	10pct	0.1	0	False	trueqtl
28	54	200000	500	10pct	0.1	0	False	trueqtl
28	55	200000	500	10pct	0.1	0	False	trueqtl
28	56	200000	500	10pct	0.1	0	False	trueqtl
28	57	200000	500	10pct	0.1	0	False	trueqtl
28	58	200000	500	10pct	0.1	0	False	trueqtl
28	59	200000	500	10pct	0.1	0	False	trueqtl
28	60	200000	500	10pct	0.1	0	False	trueqtl
28	61	200000	500	10pct	0.1	0	False	trueqtl
28	62	200000	500	10pct	0.1	0	False	trueqtl
28	63	200000	500	10pct	0.1	0	False	trueqtl
28	64	200000	500	10pct	0.1	0	False	trueqtl
28	65	200000	500	10pct	0.1	0	False	trueqtl
28	66	200000	500	10pct	0.1	0	False	trueqtl
28	67	200000	500	10pct	0.1	0	False	trueqtl
28	68	200000	500	10pct	0.1	0	False	trueqtl
28	69	200000	500	10pct	0.1	0	False	trueqtl
28	70	200000	500	10pct	0.1	0	False	trueqtl
28	71	200000	500	10pct	0.1	0	False	trueqtl
28	72	200000	500	10pct	0.1	0	False	trueqtl
28	73	200000	500	10pct	0.1	0	False	trueqtl
28	74	200000	500	10pct	0.1	0	False	trueqtl
28	75	200000	500	10pct	0.1	0	False	trueqtl
28	76	200000	500	10pct	0.1	0	False	trueqtl
28	77	200000	500	10pct	0.1	0	False	trueqtl
28	78	200000	500	10pct	0.1	0	False	trueqtl
28	79	200000	500	10pct	0.1	0	False	trueqtl
28	80	200000	500	10pct	0.1	0	False	trueqtl
28	81	200000	500	10pct	0.1	0	False	trueqtl
28	82	200000	500	10pct	0.1	0	False	trueqtl
28	83	200000	500	10pct	0.1	0	False	trueqtl
28	84	200000	500	10pct	0.1	0	False	trueqtl
28	85	200000	500	10pct	0.1	0	False	trueqtl
28	86	200000	500	10pct	0.1	0	False	trueqtl
28	87	200000	500	10pct	0.1	0	False	trueqtl
28	88	200000	500	10pct	0.1	0	False	trueqtl
28	89	200000	500	10pct	0.1	0	False	trueqtl
28	90	200000	500	10pct	0.1	0	False	trueqtl
28	91	200000	500	10pct	0.1	0	False	trueqtl
28	92	200000	500	10pct	0.1	0	False	trueqtl
28	93	200000	500	10pct	0.1	0	False	trueqtl
28	94	200000	500	10pct	0.1	0	False	trueqtl
28	95	200000	500	10pct	0.1	0	False	trueqtl
28	96	200000	500	10pct	0.1	0	False	trueqtl
28	97	200000	500	10pct	0.1	0	False	trueqtl
28	98	200000	500	10pct	0.1	0	False	trueqtl
28	99	200000	500	10pct	0.1	0	False	trueqtl
28	100	200000	500	10pct	0.1	0	False	trueqtl
29	1	200000	500	10pct	0.1	0	True	enet
29	2	200000	500	10pct	0.1	0	True	enet
29	3	200000	500	10pct	0.1	0	True	enet
29	4	200000	500	10pct	0.1	0	True	enet
29	5	200000	500	10pct	0.1	0	True	enet
29	6	200000	500	10pct	0.1	0	True	enet
29	7	200000	500	10pct	0.1	0	True	enet
29	8	200000	500	10pct	0.1	0	True	enet
29	9	200000	500	10pct	0.1	0	True	enet
29	10	200000	500	10pct	0.1	0	True	enet
29	11	200000	500	10pct	0.1	0	True	enet
29	12	200000	500	10pct	0.1	0	True	enet
29	13	200000	500	10pct	0.1	0	True	enet
29	14	200000	500	10pct	0.1	0	True	enet
29	15	200000	500	10pct	0.1	0	True	enet
29	16	200000	500	10pct	0.1	0	True	enet
29	17	200000	500	10pct	0.1	0	True	enet
29	18	200000	500	10pct	0.1	0	True	enet
29	19	200000	500	10pct	0.1	0	True	enet
29	20	200000	500	10pct	0.1	0	True	enet
29	21	200000	500	10pct	0.1	0	True	enet
29	22	200000	500	10pct	0.1	0	True	enet
29	23	200000	500	10pct	0.1	0	True	enet
29	24	200000	500	10pct	0.1	0	True	enet
29	25	200000	500	10pct	0.1	0	True	enet
29	26	200000	500	10pct	0.1	0	True	enet
29	27	200000	500	10pct	0.1	0	True	enet
29	28	200000	500	10pct	0.1	0	True	enet
29	29	200000	500	10pct	0.1	0	True	enet
29	30	200000	500	10pct	0.1	0	True	enet
29	31	200000	500	10pct	0.1	0	True	enet
29	32	200000	500	10pct	0.1	0	True	enet
29	33	200000	500	10pct	0.1	0	True	enet
29	34	200000	500	10pct	0.1	0	True	enet
29	35	200000	500	10pct	0.1	0	True	enet
29	36	200000	500	10pct	0.1	0	True	enet
29	37	200000	500	10pct	0.1	0	True	enet
29	38	200000	500	10pct	0.1	0	True	enet
29	39	200000	500	10pct	0.1	0	True	enet
29	40	200000	500	10pct	0.1	0	True	enet
29	41	200000	500	10pct	0.1	0	True	enet
29	42	200000	500	10pct	0.1	0	True	enet
29	43	200000	500	10pct	0.1	0	True	enet
29	44	200000	500	10pct	0.1	0	True	enet
29	45	200000	500	10pct	0.1	0	True	enet
29	46	200000	500	10pct	0.1	0	True	enet
29	47	200000	500	10pct	0.1	0	True	enet
29	48	200000	500	10pct	0.1	0	True	enet
29	49	200000	500	10pct	0.1	0	True	enet
29	50	200000	500	10pct	0.1	0	True	enet
29	51	200000	500	10pct	0.1	0	True	enet
29	52	200000	500	10pct	0.1	0	True	enet
29	53	200000	500	10pct	0.1	0	True	enet
29	54	200000	500	10pct	0.1	0	True	enet
29	55	200000	500	10pct	0.1	0	True	enet
29	56	200000	500	10pct	0.1	0	True	enet
29	57	200000	500	10pct	0.1	0	True	enet
29	58	200000	500	10pct	0.1	0	True	enet
29	59	200000	500	10pct	0.1	0	True	enet
29	60	200000	500	10pct	0.1	0	True	enet
29	61	200000	500	10pct	0.1	0	True	enet
29	62	200000	500	10pct	0.1	0	True	enet
29	63	200000	500	10pct	0.1	0	True	enet
29	64	200000	500	10pct	0.1	0	True	enet
29	65	200000	500	10pct	0.1	0	True	enet
29	66	200000	500	10pct	0.1	0	True	enet
29	67	200000	500	10pct	0.1	0	True	enet
29	68	200000	500	10pct	0.1	0	True	enet
29	69	200000	500	10pct	0.1	0	True	enet
29	70	200000	500	10pct	0.1	0	True	enet
29	71	200000	500	10pct	0.1	0	True	enet
29	72	200000	500	10pct	0.1	0	True	enet
29	73	200000	500	10pct	0.1	0	True	enet
29	74	200000	500	10pct	0.1	0	True	enet
29	75	200000	500	10pct	0.1	0	True	enet
29	76	200000	500	10pct	0.1	0	True	enet
29	77	200000	500	10pct	0.1	0	True	enet
29	78	200000	500	10pct	0.1	0	True	enet
29	79	200000	500	10pct	0.1	0	True	enet
29	80	200000	500	10pct	0.1	0	True	enet
29	81	200000	500	10pct	0.1	0	True	enet
29	82	200000	500	10pct	0.1	0	True	enet
29	83	200000	500	10pct	0.1	0	True	enet
29	84	200000	500	10pct	0.1	0	True	enet
29	85	200000	500	10pct	0.1	0	True	enet
29	86	200000	500	10pct	0.1	0	True	enet
29	87	200000	500	10pct	0.1	0	True	enet
29	88	200000	500	10pct	0.1	0	True	enet
29	89	200000	500	10pct	0.1	0	True	enet
29	90	200000	500	10pct	0.1	0	True	enet
29	91	200000	500	10pct	0.1	0	True	enet
29	92	200000	500	10pct	0.1	0	True	enet
29	93	200000	500	10pct	0.1	0	True	enet
29	94	200000	500	10pct	0.1	0	True	enet
29	95	200000	500	10pct	0.1	0	True	enet
29	96	200000	500	10pct	0.1	0	True	enet
29	97	200000	500	10pct	0.1	0	True	enet
29	98	200000	500	10pct	0.1	0	True	enet
29	99	200000	500	10pct	0.1	0	True	enet
29	100	200000	500	10pct	0.1	0	True	enet
30	1	200000	500	10pct	0.1	0	True	lasso
30	2	200000	500	10pct	0.1	0	True	lasso
30	3	200000	500	10pct	0.1	0	True	lasso
30	4	200000	500	10pct	0.1	0	True	lasso
30	5	200000	500	10pct	0.1	0	True	lasso
30	6	200000	500	10pct	0.1	0	True	lasso
30	7	200000	500	10pct	0.1	0	True	lasso
30	8	200000	500	10pct	0.1	0	True	lasso
30	9	200000	500	10pct	0.1	0	True	lasso
30	10	200000	500	10pct	0.1	0	True	lasso
30	11	200000	500	10pct	0.1	0	True	lasso
30	12	200000	500	10pct	0.1	0	True	lasso
30	13	200000	500	10pct	0.1	0	True	lasso
30	14	200000	500	10pct	0.1	0	True	lasso
30	15	200000	500	10pct	0.1	0	True	lasso
30	16	200000	500	10pct	0.1	0	True	lasso
30	17	200000	500	10pct	0.1	0	True	lasso
30	18	200000	500	10pct	0.1	0	True	lasso
30	19	200000	500	10pct	0.1	0	True	lasso
30	20	200000	500	10pct	0.1	0	True	lasso
30	21	200000	500	10pct	0.1	0	True	lasso
30	22	200000	500	10pct	0.1	0	True	lasso
30	23	200000	500	10pct	0.1	0	True	lasso
30	24	200000	500	10pct	0.1	0	True	lasso
30	25	200000	500	10pct	0.1	0	True	lasso
30	26	200000	500	10pct	0.1	0	True	lasso
30	27	200000	500	10pct	0.1	0	True	lasso
30	28	200000	500	10pct	0.1	0	True	lasso
30	29	200000	500	10pct	0.1	0	True	lasso
30	30	200000	500	10pct	0.1	0	True	lasso
30	31	200000	500	10pct	0.1	0	True	lasso
30	32	200000	500	10pct	0.1	0	True	lasso
30	33	200000	500	10pct	0.1	0	True	lasso
30	34	200000	500	10pct	0.1	0	True	lasso
30	35	200000	500	10pct	0.1	0	True	lasso
30	36	200000	500	10pct	0.1	0	True	lasso
30	37	200000	500	10pct	0.1	0	True	lasso
30	38	200000	500	10pct	0.1	0	True	lasso
30	39	200000	500	10pct	0.1	0	True	lasso
30	40	200000	500	10pct	0.1	0	True	lasso
30	41	200000	500	10pct	0.1	0	True	lasso
30	42	200000	500	10pct	0.1	0	True	lasso
30	43	200000	500	10pct	0.1	0	True	lasso
30	44	200000	500	10pct	0.1	0	True	lasso
30	45	200000	500	10pct	0.1	0	True	lasso
30	46	200000	500	10pct	0.1	0	True	lasso
30	47	200000	500	10pct	0.1	0	True	lasso
30	48	200000	500	10pct	0.1	0	True	lasso
30	49	200000	500	10pct	0.1	0	True	lasso
30	50	200000	500	10pct	0.1	0	True	lasso
30	51	200000	500	10pct	0.1	0	True	lasso
30	52	200000	500	10pct	0.1	0	True	lasso
30	53	200000	500	10pct	0.1	0	True	lasso
30	54	200000	500	10pct	0.1	0	True	lasso
30	55	200000	500	10pct	0.1	0	True	lasso
30	56	200000	500	10pct	0.1	0	True	lasso
30	57	200000	500	10pct	0.1	0	True	lasso
30	58	200000	500	10pct	0.1	0	True	lasso
30	59	200000	500	10pct	0.1	0	True	lasso
30	60	200000	500	10pct	0.1	0	True	lasso
30	61	200000	500	10pct	0.1	0	True	lasso
30	62	200000	500	10pct	0.1	0	True	lasso
30	63	200000	500	10pct	0.1	0	True	lasso
30	64	200000	500	10pct	0.1	0	True	lasso
30	65	200000	500	10pct	0.1	0	True	lasso
30	66	200000	500	10pct	0.1	0	True	lasso
30	67	200000	500	10pct	0.1	0	True	lasso
30	68	200000	500	10pct	0.1	0	True	lasso
30	69	200000	500	10pct	0.1	0	True	lasso
30	70	200000	500	10pct	0.1	0	True	lasso
30	71	200000	500	10pct	0.1	0	True	lasso
30	72	200000	500	10pct	0.1	0	True	lasso
30	73	200000	500	10pct	0.1	0	True	lasso
30	74	200000	500	10pct	0.1	0	True	lasso
30	75	200000	500	10pct	0.1	0	True	lasso
30	76	200000	500	10pct	0.1	0	True	lasso
30	77	200000	500	10pct	0.1	0	True	lasso
30	78	200000	500	10pct	0.1	0	True	lasso
30	79	200000	500	10pct	0.1	0	True	lasso
30	80	200000	500	10pct	0.1	0	True	lasso
30	81	200000	500	10pct	0.1	0	True	lasso
30	82	200000	500	10pct	0.1	0	True	lasso
30	83	200000	500	10pct	0.1	0	True	lasso
30	84	200000	500	10pct	0.1	0	True	lasso
30	85	200000	500	10pct	0.1	0	True	lasso
30	86	200000	500	10pct	0.1	0	True	lasso
30	87	200000	500	10pct	0.1	0	True	lasso
30	88	200000	500	10pct	0.1	0	True	lasso
30	89	200000	500	10pct	0.1	0	True	lasso
30	90	200000	500	10pct	0.1	0	True	lasso
30	91	200000	500	10pct	0.1	0	True	lasso
30	92	200000	500	10pct	0.1	0	True	lasso
30	93	200000	500	10pct	0.1	0	True	lasso
30	94	200000	500	10pct	0.1	0	True	lasso
30	95	200000	500	10pct	0.1	0	True	lasso
30	96	200000	500	10pct	0.1	0	True	lasso
30	97	200000	500	10pct	0.1	0	True	lasso
30	98	200000	500	10pct	0.1	0	True	lasso
30	99	200000	500	10pct	0.1	0	True	lasso
30	100	200000	500	10pct	0.1	0	True	lasso
31	1	200000	500	10pct	0.1	0	True	ridge
31	2	200000	500	10pct	0.1	0	True	ridge
31	3	200000	500	10pct	0.1	0	True	ridge
31	4	200000	500	10pct	0.1	0	True	ridge
31	5	200000	500	10pct	0.1	0	True	ridge
31	6	200000	500	10pct	0.1	0	True	ridge
31	7	200000	500	10pct	0.1	0	True	ridge
31	8	200000	500	10pct	0.1	0	True	ridge
31	9	200000	500	10pct	0.1	0	True	ridge
31	10	200000	500	10pct	0.1	0	True	ridge
31	11	200000	500	10pct	0.1	0	True	ridge
31	12	200000	500	10pct	0.1	0	True	ridge
31	13	200000	500	10pct	0.1	0	True	ridge
